LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,RH2M,PS,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,WS10M,WS50M,WS10M_MAX,WS50M_MAX,WS50M_MIN,WS10M_MIN,ALLSKY_SFC_LW_DWN
14.10001,77.28001,2016,10,5,0.3,0.013843,65.8,94.62,26.11,18.14,18.14,31.7,20.5,25.02,4.5,6.23,5.39,7.59,5.26,3.84,9.35
14.10001,77.28001,2016,10,6,0,0.012387,56.77,94.61,27.15,16.29,16.29,33.81,19.66,25.65,4.5,6.21,5.35,8.46,5.16,3.21,9.52
14.10001,77.28001,2016,10,7,0,0.012483,56.25,94.6,27.5,16.4,16.4,34.41,18.85,25.93,3.85,5.56,4.63,7.66,4.41,2.76,9.4
14.10001,77.28001,2016,10,8,0,0.013926,59.9,94.64,28.15,18.21,18.21,34.15,20.72,26.71,4.63,6.29,5.79,8.19,5.18,3.08,9.56
14.10001,77.28001,2016,10,9,0.64,0.014165,61.37,94.65,27.96,18.54,18.54,33.47,21.52,26.59,5.01,6.58,6.2,7.7,5.35,3.7,9.88
14.10001,77.28001,2016,10,10,0.25,0.014605,63,94.6,27.9,19.03,19.03,33.58,21.29,26.65,4.91,6.66,6.85,8.35,5.43,3.16,10.03
14.10001,77.28001,2016,10,11,10.01,0.015941,73.58,94.6,26.69,20.4,20.41,30.75,21.74,25.49,2.49,3.31,4.36,6.17,1.61,1.05,10.08
14.10001,77.28001,2016,10,12,1.31,0.0156,68.59,94.59,27.66,20.03,20.03,32.57,21.79,26.32,2.33,3.41,3.12,4.93,2.21,1.36,9.96
14.10001,77.28001,2016,10,13,0.47,0.01437,62.28,94.62,27.81,18.7,18.7,33.12,21.79,26.58,2.88,4.24,4.42,6.85,1.94,1,9.64
14.10001,77.28001,2016,10,14,0,0.011606,54.36,94.7,26.53,15.24,15.24,33.15,19.28,25.31,3.67,5.81,5.18,8.38,3.61,1.94,8.54
14.10001,77.28001,2016,10,15,0,0.009634,48.76,94.76,25.41,12.51,12.52,33.02,16.33,24.04,3.18,5.36,4.07,7.89,3.35,2.24,8.12
14.10001,77.28001,2016,10,16,0,0.010145,51.27,94.79,25.56,13.32,13.33,32.85,16.84,24.06,2.63,4.35,3.7,7.63,0.96,0.66,8.23
14.10001,77.28001,2016,10,17,0,0.01055,51.82,94.71,26.13,13.92,13.92,32.95,17.37,24.52,2.54,4.21,3.67,7.26,2,1.34,7.97
14.10001,77.28001,2016,10,18,0,0.009885,48.36,94.62,26.15,12.92,12.92,33.43,17.28,24.58,2.47,3.92,3.53,7.33,1.37,0.96,8.08
14.10001,77.28001,2016,10,19,0,0.01008,47.58,94.56,27.02,13.23,13.23,33.8,17.42,25.17,2.52,3.87,4.53,7.95,1.52,0.94,8.22
14.10001,77.28001,2016,10,20,0,0.009366,45.07,94.5,26.31,12.07,12.08,33.44,18.33,24.84,2.32,3.65,3.57,6.97,0.8,0.71,8.14
14.10001,77.28001,2016,10,21,0,0.008977,44.13,94.57,25.94,11.43,11.44,33.23,17.31,24.5,2.71,4.41,3.65,7.56,1.43,1.01,8.28
14.10001,77.28001,2016,10,22,0,0.008159,41.58,94.73,25.33,9.89,9.9,32.31,16.72,23.94,2.81,4.45,4.58,7.79,1.04,0.7,8.12
14.10001,77.28001,2016,10,23,0,0.007903,40.8,94.78,25.02,9.54,9.54,32.39,15.89,23.73,2.39,3.79,3.6,6.46,1.11,0.91,7.74
14.10001,77.28001,2016,10,24,0,0.009445,45.54,94.74,26.52,12.2,12.2,33.39,16.64,24.85,2.91,4.5,4.33,7.33,2.7,1.71,8.13
14.10001,77.28001,2016,10,25,0,0.009812,46.38,94.65,26.82,12.8,12.81,32.91,18.87,25.16,2.43,3.77,3.71,7.31,1.02,0.76,8.43
14.10001,77.28001,2016,10,26,0,0.009355,45.03,94.7,26.46,12.07,12.07,33.17,17.89,24.87,2.72,4.38,3.65,7.45,1.16,0.72,8.24
14.10001,77.28001,2016,10,27,0,0.009623,46.27,94.82,26.5,12.44,12.44,33.11,16.85,24.91,3.55,5.45,4.57,7.67,4.15,2.22,8.45
14.10001,77.28001,2016,10,28,0,0.008671,40.21,94.76,26.92,10.64,10.65,32.93,18.54,25.52,2.62,4.04,3.84,5.52,2.75,1.7,8.79
14.10001,77.28001,2016,10,29,0.01,0.012436,52.74,94.69,28.99,16.37,16.37,34.67,20.24,26.98,2.66,3.74,4.64,7.25,1.28,0.87,9.15
14.10001,77.28001,2016,10,30,0.01,0.013441,55.16,94.76,29.49,17.7,17.7,34.52,21.33,27.54,4.02,5.45,5.41,7.64,3.24,1.58,9.58
14.10001,77.28001,2016,10,31,0.19,0.013991,59.82,94.94,28.74,18.38,18.38,33.88,20.71,26.87,4.04,5.38,5.52,6.92,3.8,1.74,9.83
14.10001,77.28001,2016,11,1,0.19,0.013613,58.78,94.89,28.38,17.9,17.9,33.27,21.48,26.7,3.8,5.29,5.61,6.38,3.03,1.82,9.87
14.10001,77.28001,2016,11,2,0.29,0.013259,58.57,94.83,28,17.54,17.54,32.97,20.37,26.3,3.5,4.92,5.06,6.5,2.75,1.43,9.5
14.10001,77.28001,2016,11,3,0.04,0.012903,54.39,94.81,28.6,17.05,17.05,33.49,21.08,27.1,3.4,5.06,5.28,6,2.65,1.53,9.12
14.10001,77.28001,2016,11,4,0,0.010174,45.45,94.71,27.62,13.07,13.08,33.73,20.46,26.12,3,4.7,4.76,7.25,2.36,1.27,8.42
14.10001,77.28001,2016,11,5,0,0.008288,39.94,94.64,26.49,10.24,10.24,34.01,16.99,24.85,2.51,3.94,3.53,5.24,2.64,1.95,7.94
14.10001,77.28001,2016,11,6,0,0.008689,41.94,94.73,26.64,10.88,10.89,33.82,16.66,24.84,2.38,3.83,3.13,6.19,1.83,1.75,8.1
14.10001,77.28001,2016,11,7,0,0.009608,47.07,94.9,26.32,12.4,12.4,32.97,17.47,24.61,3.01,4.82,3.79,6.59,3.17,2.17,8.24
14.10001,77.28001,2016,11,8,0,0.006241,33.48,94.94,24.4,5.72,5.75,32.47,15.58,23.14,3.32,5.34,4.49,7,4.17,2.26,7.44
14.10001,77.28001,2016,11,9,0,0.006594,36.51,95.01,23.97,6.59,6.62,32.12,14.51,22.62,2.92,4.79,3.28,6.68,2.79,2.12,7.27
14.10001,77.28001,2016,11,10,0,0.006078,33.21,94.95,24.17,5.75,5.77,32.39,14.69,22.84,2.73,4.39,3.55,6.42,2.13,1.76,7.63
14.10001,77.28001,2016,11,11,0,0.006837,35.46,94.86,25.27,7.35,7.36,32.92,15.45,23.68,2.91,4.89,4.23,8.38,2.28,2.2,8.24
14.10001,77.28001,2016,11,12,0,0.008464,41.32,94.93,26.2,10.58,10.58,33.26,16.94,24.68,3.1,4.89,4.36,8,2.73,2,8.59
14.10001,77.28001,2016,11,13,0,0.011306,51.05,94.99,27.6,14.96,14.96,34.17,18.38,25.98,3.3,5.01,4.49,7.51,3.36,1.94,9.4
14.10001,77.28001,2016,11,14,0.12,0.013661,56.45,94.93,29.28,17.93,17.93,34.75,21.16,27.46,3.76,5.27,4.75,7.28,3.8,1.79,9.77
14.10001,77.28001,2016,11,15,0.04,0.011799,48.98,94.88,29.06,15.61,15.61,34.45,20.83,27.39,4.06,5.81,5.67,8.61,3.53,1.83,9.58
14.10001,77.28001,2016,11,16,0.14,0.012844,56.9,94.93,27.56,17.02,17.02,32.48,20.7,26.28,4.22,5.96,6.42,7.43,3.06,1.58,9.42
14.10001,77.28001,2016,11,17,0.15,0.013732,63.71,94.96,26.84,18.1,18.1,31.72,20.43,25.49,4.38,6.01,6.23,7.69,3.78,1.94,9.66
14.10001,77.28001,2016,11,18,0,0.011768,56.27,94.88,26.3,15.54,15.54,32.46,18.94,24.99,3.83,5.84,5.58,7.09,3.92,1.95,9.01
14.10001,77.28001,2016,11,19,0,0.01025,50.29,94.78,25.78,13.44,13.44,31.96,18.44,24.56,3.19,4.93,4.66,7.17,2.19,1.35,8.84
14.10001,77.28001,2016,11,20,0,0.009393,45.87,94.81,26.09,11.89,11.9,32.92,18.11,24.65,3.46,5.37,4.32,7.93,3.15,1.63,8.49
14.10001,77.28001,2016,11,21,0,0.009009,44.84,94.84,25.65,11.38,11.39,32.97,16.46,24.34,3.73,5.76,5.22,7.97,3.29,1.91,8.2
14.10001,77.28001,2016,11,22,0,0.007535,39.5,94.82,24.35,8.6,8.61,31.29,17.6,23.49,3,4.67,4.15,6.53,3.18,1.86,8.06
14.10001,77.28001,2016,11,23,0,0.006738,35.61,94.79,24.5,6.94,6.96,32.94,15.18,23.35,3.53,5.81,4.64,8.14,4.04,2.68,7.63
14.10001,77.28001,2016,11,24,0,0.007045,38.39,94.84,24.07,7.63,7.64,32.41,14.49,22.85,3.48,5.7,4.53,7.77,2.85,2.19,7.56
14.10001,77.28001,2016,11,25,0,0.007336,39.88,94.83,23.89,8.1,8.12,32.68,14.77,22.89,3.73,6.06,5.42,7.6,4.27,2.4,7.45
14.10001,77.28001,2016,11,26,0,0.006359,34.41,94.88,24.04,6.21,6.23,32.73,14.84,22.98,2.98,4.68,3.72,6.67,1.86,1.61,7.59
14.10001,77.28001,2016,11,27,0,0.004891,25.63,94.88,23.8,2.38,2.45,33.75,16.55,23.53,2.88,4.23,4.82,6.24,1.16,1.11,7.54
14.10001,77.28001,2016,11,28,0,0.004178,21.08,94.88,23.98,0.41,0.5,34.61,17.09,24.16,3.08,4.37,5.06,5.9,1.95,1.42,7.62
14.10001,77.28001,2016,11,29,0,0.005011,25.31,94.94,24.6,2.95,3,34.01,16.51,24.16,2.91,4.28,4.33,6.07,1.92,1.48,7.84
14.10001,77.28001,2016,11,30,0,0.007727,39.99,94.98,24.74,9.22,9.22,32.35,15.56,23.73,3.47,5.59,5.36,7.04,2.22,1.94,8.37
14.10001,77.28001,2016,12,1,0.79,0.00818,42.54,94.92,24.33,9.96,9.97,31.67,18.01,23.63,3.63,5.38,6.76,8.2,1.9,1.23,8.88
14.10001,77.28001,2016,12,2,7.52,0.013065,67.39,94.91,24.62,17.17,17.17,30.75,18.9,23.72,4.23,6.24,6.52,7.66,3.93,2.45,10.08
14.10001,77.28001,2016,12,3,1.99,0.014111,72.28,95.02,24.95,18.54,18.54,31.05,18.7,23.84,4.36,6.14,6.38,7.88,4.18,2.02,10.11
14.10001,77.28001,2016,12,4,0.45,0.013955,67.93,95.12,26.07,18.35,18.35,31.69,19.78,24.71,3.97,5.62,5.01,7.53,4.6,2.46,9.85
14.10001,77.28001,2016,12,5,0.09,0.013478,65.46,95.03,26.18,17.8,17.8,31.67,19.71,24.74,3.17,4.83,4.63,6.59,2.53,1.31,9.15
14.10001,77.28001,2016,12,6,0,0.01146,61.85,94.99,24.23,15.19,15.19,30.36,17.88,23,3.68,5.79,5.17,7.39,3.73,1.89,8.33
14.10001,77.28001,2016,12,7,0,0.010019,55.25,94.99,23.94,13.13,13.14,31.23,14.79,22.65,3.27,5.32,4.31,7.15,3.35,2.03,7.98
14.10001,77.28001,2016,12,8,0,0.010412,54.33,94.91,24.53,13.43,13.43,31.75,17.27,23.55,2.79,4.11,3.78,5.42,3.03,1.77,8
14.10001,77.28001,2016,12,9,0,0.00562,32.68,94.81,22.14,4.46,4.49,31.22,14.36,21.79,2.69,3.85,3.78,5.07,2.53,1.78,7.32
14.10001,77.28001,2016,12,10,0,0.003848,24.13,94.77,20.58,-0.82,-0.69,30.71,12.71,20.57,3,4.27,4.43,5.19,2.91,1.86,7.41
14.10001,77.28001,2016,12,11,0.03,0.005033,30.99,94.68,20.07,2.96,3,27.06,14.57,20.84,1.97,2.68,3.85,4.42,0.38,0.29,8.1
14.10001,77.28001,2016,12,12,15.49,0.009132,53.81,94.57,21.61,10.93,10.93,27.21,15.73,21.5,4.32,6.25,7.07,9.23,3.22,2.04,9.73
14.10001,77.28001,2016,12,13,5.99,0.014432,79.72,94.49,22.87,18.81,18.81,27.49,18.71,22.5,7.17,9.62,11.24,13.89,5.85,3.66,10.11
14.10001,77.28001,2016,12,14,0.68,0.013647,70.86,94.79,24.19,17.95,17.95,29.8,19.54,23.58,4.48,6.63,6.42,8.03,5.42,3.04,9.64
14.10001,77.28001,2016,12,15,1.89,0.012878,70.07,94.95,23.92,17.03,17.03,30.27,17.43,22.84,3.62,5.59,5.11,7.56,3.7,1.88,9.05
14.10001,77.28001,2016,12,16,1.01,0.013503,72.99,95.08,23.94,17.85,17.85,29.47,18.53,22.96,3.7,5.78,5.78,6.83,4.24,2.01,9.29
14.10001,77.28001,2016,12,17,0,0.012236,66.37,95.11,23.9,16.29,16.29,30.61,17.55,22.92,2.98,4.84,4.23,6.46,2.32,1.8,8.57
14.10001,77.28001,2016,12,18,0,0.010399,59.21,95.08,22.66,13.76,13.77,30.25,16.34,22.14,3.1,4.62,4.78,5.85,1.73,1.39,7.98
14.10001,77.28001,2016,12,19,0,0.008324,50.59,95.07,21.46,10.35,10.35,30.07,14.54,21.09,3.23,4.97,4.25,6.34,2.76,2.18,7.48
14.10001,77.28001,2016,12,20,0,0.007664,47.3,95.04,21.14,9.05,9.06,30.43,13.87,20.84,3.46,5.46,4.87,6.97,3.64,2.48,7.43
14.10001,77.28001,2016,12,21,0,0.008515,49.87,95.08,22.14,10.64,10.65,31.39,13.69,21.69,2.58,3.97,3.13,6.71,2.11,1.77,7.37
14.10001,77.28001,2016,12,22,0,0.006248,34.73,95.01,21.05,5.9,5.93,31.46,16.35,22.56,2.36,3.13,4.17,4.66,0.54,0.41,7.02
14.10001,77.28001,2016,12,23,0,0.005068,28.86,94.87,20.74,2.92,2.98,31.56,15.96,22.15,2.4,3.28,3.96,4.89,0.44,0.39,7.09
14.10001,77.28001,2016,12,24,0,0.00542,33.29,94.76,20.87,3.88,3.93,31.15,13.78,20.89,3.12,4.78,4.11,7.95,2.18,1.85,7.14
14.10001,77.28001,2016,12,25,0,0.006899,42.6,94.85,21.71,7.15,7.18,31.6,12.32,20.81,3.16,5.43,4.46,8.18,1.97,1.74,7.34
14.10001,77.28001,2016,12,26,0,0.007091,42.16,94.92,21.91,7.97,7.98,31.23,13.68,21.44,3.47,5.52,4.71,7.7,3,2.32,7.48
14.10001,77.28001,2016,12,27,0,0.007011,42.24,94.94,21.67,7.83,7.46,31.21,14.07,21.22,3.8,6.06,5.84,8.12,3.56,2.42,7.26
14.10001,77.28001,2016,12,28,0,0.007954,48.53,94.97,21.91,9.6,9.6,31.12,12.68,21.01,3.5,5.87,4.91,7.85,3.59,2.77,7.44
14.10001,77.28001,2016,12,29,0,0.008892,54.46,95.03,21.96,11.22,11.22,29.98,13.47,20.95,3.64,6.01,5.16,7.3,4.52,2.86,7.48
14.10001,77.28001,2016,12,30,0,0.00956,58.19,95.07,22.19,12.41,12.42,29.64,13.95,21.05,3.56,5.85,4.77,7.63,3.64,2.55,7.71
14.10001,77.28001,2016,12,31,0,0.009244,56.42,95.01,22.04,11.87,11.87,29.65,13.8,21,3.6,5.9,4.65,7.86,3.67,2.39,7.7
14.10001,77.28001,2017,1,1,0,0.007149,43.97,95.01,21.95,7.14,7.19,30.35,13.08,20.9,3.42,5.66,4.5,8,3.78,2.6,7.42
14.10001,77.28001,2017,1,2,0,0.00756,44.94,95.06,22.65,8.72,8.73,30.62,13.51,21.46,3.21,5.31,4.03,7.04,3.14,2.79,7.68
14.10001,77.28001,2017,1,3,0,0.007262,41.51,95.01,22.95,8.37,8.37,31.24,14.8,22.09,3.21,4.89,4.61,6.86,2.31,1.84,7.74
14.10001,77.28001,2017,1,4,0,0.007896,45.04,94.96,23.27,9.62,9.63,30.76,15.22,22.11,2.76,4.25,3.52,6.28,2.21,1.62,7.79
14.10001,77.28001,2017,1,5,0,0.007122,41.69,94.94,22.66,7.67,7.68,30.93,14.33,21.69,3.01,4.6,3.79,6,2.99,2.12,7.44
14.10001,77.28001,2017,1,6,0,0.006334,37.49,94.88,22.6,6.09,6.11,31.09,13.98,21.51,2.49,3.91,3.3,6.51,1.68,1.37,7.31
14.10001,77.28001,2017,1,7,0,0.006684,39.75,94.71,22.9,6.76,6.78,31.24,13.1,21.4,2.85,4.94,4.35,7.4,1.07,1.11,7.45
14.10001,77.28001,2017,1,8,0,0.007903,44.91,94.64,23.62,9.36,9.37,31.95,13.57,22.12,3.22,5.43,4.58,8.82,2.12,2.05,7.67
14.10001,77.28001,2017,1,9,0,0.008086,46.23,94.72,23.78,9.65,9.66,30.83,14.42,22.03,2.98,4.94,4.07,7.58,0.82,0.93,7.76
14.10001,77.28001,2017,1,10,0,0.007172,39.77,94.78,24.43,8.15,8.15,31.33,14.72,22.55,2.24,3.89,3.24,6.77,0.69,0.73,7.97
14.10001,77.28001,2017,1,11,0,0.007078,38.55,94.83,24.06,8,8.01,31.09,16.42,22.86,2.16,3.46,3.2,6.57,0.97,0.66,8.19
14.10001,77.28001,2017,1,12,0,0.008457,46.2,94.74,24.66,10.5,10.51,31.28,15.13,22.78,2.66,4.56,3.9,7.76,1.05,1.16,8.39
14.10001,77.28001,2017,1,13,0,0.010111,52.03,94.75,25.71,13.27,13.27,31.22,16.34,23.76,3.34,4.91,6.19,8.44,1.01,1.13,8.47
14.10001,77.28001,2017,1,14,0,0.00998,52.25,94.91,25.13,13.07,13.07,30.53,17.7,23.5,4.08,5.79,5.3,8.3,3.18,2.69,8.36
14.10001,77.28001,2017,1,15,0,0.008932,48.85,95.07,24.3,11.34,11.35,30.93,15.93,22.82,4.03,6.05,5.44,7.59,4.55,2.64,8.04
14.10001,77.28001,2017,1,16,0,0.008542,48.28,95.08,23.81,10.51,10.52,30.56,15.22,22.28,3.26,5.08,4.15,6.69,3.55,2.48,7.87
14.10001,77.28001,2017,1,17,0,0.006867,39.19,95.03,23.43,7.2,7.22,30.92,14.54,22.13,3.64,5.85,4.88,7.88,3.8,2.42,7.61
14.10001,77.28001,2017,1,18,0,0.006997,41.07,95.13,23.03,7.6,7.62,30.34,14.01,21.68,4.72,7.04,6.31,9.7,4.6,3.03,7.57
14.10001,77.28001,2017,1,19,0,0.009004,55.35,95.19,22.6,11.54,11.54,29.1,13.9,20.92,4.37,6.3,5.73,9.13,3.45,2.42,8.15
14.10001,77.28001,2017,1,20,0,0.008988,52.64,95.16,23.16,11.45,11.45,30.07,13.25,21.7,4.06,6.11,5.69,8.52,3.84,2.3,7.82
14.10001,77.28001,2017,1,21,0,0.011195,57.93,95.18,25.24,14.95,14.95,31.47,15.86,23.73,4.81,6.65,6.76,8.06,4.59,2.22,8.78
14.10001,77.28001,2017,1,22,0,0.008808,45.19,95.27,25.44,10.89,10.9,32.16,16.39,23.91,4.48,6.44,6.3,9.13,4.06,1.99,8.57
14.10001,77.28001,2017,1,23,0,0.008195,43.41,95.23,24.66,10.14,10.15,31.8,15.78,23.38,4.18,6.09,6.95,8.26,2.59,1.63,8.44
14.10001,77.28001,2017,1,24,0,0.008928,46.67,95.16,25.04,11.46,11.46,31.74,16.09,23.58,4.49,6.6,6.3,9,4.48,2.39,8.28
14.10001,77.28001,2017,1,25,0,0.009336,49.46,95.19,24.95,12.01,12.01,31.5,15.44,23.36,4.61,6.58,6.59,8.29,4.61,2.29,8.75
14.10001,77.28001,2017,1,26,0.04,0.009718,50.24,95.12,25.4,12.51,12.52,31.85,16.51,23.75,4.31,5.95,5.66,7.85,4.25,2.45,9.91
14.10001,77.28001,2017,1,27,1.02,0.01263,65.06,95.06,25.17,16.8,16.8,28.72,19.31,23.77,3.42,4.57,4.88,6.16,3.23,1.98,9.73
14.10001,77.28001,2017,1,28,0.23,0.011912,54.78,95,27.46,15.77,15.77,32.76,19.64,25.67,4.49,6.2,6.17,8.35,3.96,2.12,9.48
14.10001,77.28001,2017,1,29,0,0.01044,48.69,95.04,27.26,13.81,13.81,33.08,18.39,25.45,3.67,5.54,5.39,7.57,3.11,1.94,8.6
14.10001,77.28001,2017,1,30,0,0.008045,40.35,95.03,25.7,9.37,9.38,32.81,17.24,24.25,3.54,5.3,5.38,6.31,4.32,2.17,7.91
14.10001,77.28001,2017,1,31,0,0.007041,35.7,94.92,25.74,7.19,7.22,34.1,15.4,24.07,3.5,5.64,4.18,7.78,2.64,2.43,7.75
14.10001,77.28001,2017,2,1,0,0.005859,30.14,94.98,25.5,4.43,4.49,34,15.06,23.85,3.63,5.87,4.42,8.68,3.61,2.92,7.63
14.10001,77.28001,2017,2,2,0,0.006679,35.6,95.12,24.83,6.68,6.71,32.98,14.25,23.27,4.24,6.6,5.18,8.56,4.51,3.05,7.76
14.10001,77.28001,2017,2,3,0,0.007623,40.57,95.12,24.88,8.93,8.93,32.17,15.1,23.29,3.44,5.24,5.3,6.93,3.67,2.37,7.84
14.10001,77.28001,2017,2,4,0,0.007252,38.1,95.01,25.04,7.98,7.99,32.6,15.75,23.49,3.46,5.37,4.69,6.56,3.9,2.64,7.76
14.10001,77.28001,2017,2,5,0,0.006513,34.81,94.95,25.22,6.02,6.06,33,14.81,23.2,3.2,5.23,4.13,7.53,2.23,2.2,7.54
14.10001,77.28001,2017,2,6,0,0.005908,31.04,94.94,24.94,4.85,4.89,32.85,14.47,23.49,2.82,4.26,3.99,6.91,1.19,1.46,7.49
14.10001,77.28001,2017,2,7,0,0.004785,23.05,94.88,25.79,2.41,2.46,33.78,17.82,24.93,2.46,3.77,3.93,7.91,0.95,0.9,7.64
14.10001,77.28001,2017,2,8,0,0.005287,26.56,94.96,25.84,3.5,3.55,34.11,15.48,24.24,3.67,5.88,4.33,8.13,3.18,2.82,7.55
14.10001,77.28001,2017,2,9,0,0.005849,29.7,94.89,25.89,4.62,4.66,34.17,14.84,24.04,3.28,5.27,4.28,8.07,2.82,2.49,7.66
14.10001,77.28001,2017,2,10,0,0.005407,27.89,94.81,25.58,3.02,3.11,34.14,14.51,23.77,3.72,5.95,5.07,9.23,3.17,2.86,7.49
14.10001,77.28001,2017,2,11,0,0.005465,28.39,94.9,25.61,3.04,3.14,34,14.35,23.67,3.77,6,5.86,9.73,2.83,2.81,7.48
14.10001,77.28001,2017,2,12,0,0.006571,35.12,95.08,24.91,6.15,6.2,33.15,13.87,23.22,4.42,6.58,6.02,9.58,4.34,2.41,7.64
14.10001,77.28001,2017,2,13,0,0.007612,41.53,95.23,24.56,8.67,8.69,31.8,13.86,22.89,5.12,7.36,6.75,9.83,5.17,3.06,7.67
14.10001,77.28001,2017,2,14,0,0.008676,45.13,95.33,25.41,10.89,10.89,33.19,13.61,23.69,4.86,7.03,6.63,9.6,3.97,2.52,7.86
14.10001,77.28001,2017,2,15,0,0.008417,42.75,95.37,25.8,10.43,10.43,32.58,15.79,24.1,4.61,6.6,6.25,9.05,3.53,2.43,8.16
14.10001,77.28001,2017,2,16,0,0.007271,38.74,95.21,24.82,8.11,8.12,31.9,14.7,23.29,4.92,7.29,7.68,8.85,3.98,2.6,7.68
14.10001,77.28001,2017,2,17,0,0.007245,37.65,95.08,25.07,8.34,8.35,32.78,14.99,23.68,4.77,7.22,7.72,8.78,3.36,2.66,7.91
14.10001,77.28001,2017,2,18,0,0.007344,35.64,95.14,26.19,8.57,8.58,34.07,16.35,24.83,4.38,6.51,7.51,8.53,3.09,2.21,8.1
14.10001,77.28001,2017,2,19,0,0.006541,29.9,95.04,27.58,6.75,6.77,35.22,17.07,25.83,2.96,4.5,4.32,7.12,2.29,1.72,8.26
14.10001,77.28001,2017,2,20,0,0.005363,22.7,94.78,28.28,3.82,3.86,35.69,17.67,27.1,2.29,3.44,3.93,6.31,0.45,0.3,8.11
14.10001,77.28001,2017,2,21,0,0.007986,33.34,94.7,28.53,8.73,8.75,36.23,18.76,27.29,3.24,4.5,4.49,7.84,3.11,1.94,8.32
14.10001,77.28001,2017,2,22,0,0.005174,21.36,94.75,28.68,3.15,3.2,36.82,18.39,27.53,2.44,3.45,4.01,6.09,1.23,1.06,8.08
14.10001,77.28001,2017,2,23,0,0.006469,27.36,94.85,28.82,6.27,6.29,36.9,17.99,27.12,3.88,6.03,5.15,8.46,2.15,1.96,8.27
14.10001,77.28001,2017,2,24,0,0.006598,26.91,94.93,29.32,6.61,6.63,37.42,18.21,27.75,4.49,6.93,6.12,9.09,3.63,3.01,8.31
14.10001,77.28001,2017,2,25,0,0.007554,30.77,94.93,29.75,8.89,8.89,36.7,19.37,27.77,3.59,5.6,4.97,7.81,1.86,1.69,8.57
14.10001,77.28001,2017,2,26,0,0.006667,28.42,94.78,28.76,6.47,6.5,35.73,19.24,26.97,3.99,6.13,5.91,8.28,3.32,2.24,8.27
14.10001,77.28001,2017,2,27,0,0.006993,30.93,94.87,28.09,7.33,7.35,35.37,17.87,26.35,4.62,6.95,6.78,9.24,4,2.56,8.35
14.10001,77.28001,2017,2,28,0,0.005635,25.51,94.93,27.48,4.51,4.55,35.28,17.24,25.99,4.38,6.67,6.76,8.71,2.41,1.95,8.08
14.10001,77.28001,2017,3,1,0,0.00548,24.29,94.87,27.99,4.29,4.32,35.53,17.51,26.33,4.64,6.92,6.41,9.69,4.01,2.75,8.22
14.10001,77.28001,2017,3,2,0,0.004204,19.18,94.76,27.61,-0.07,0.08,35.59,16.79,25.83,4.17,6.58,5.3,9.28,4.19,3.06,8.14
14.10001,77.28001,2017,3,3,0,0.003995,17.92,94.55,28.38,-1.78,-1.52,36.68,16.14,26.09,3.02,5.03,3.7,7.74,1.76,1.66,7.82
14.10001,77.28001,2017,3,4,0,0.010199,39.73,94.48,31.57,13.01,13.02,36.67,19.37,28.42,2.85,4.4,5.54,7.12,0.47,0.61,9.1
14.10001,77.28001,2017,3,5,0,0.010217,38.2,94.48,32.23,13.16,13.16,36.27,22.43,29.13,2.36,3.58,4.13,6.28,0.96,0.89,9.4
14.10001,77.28001,2017,3,6,0.88,0.010535,38.02,94.45,32.98,13.73,13.73,37.1,21.79,29.74,2.24,3.33,4.32,6.58,1.13,1,9.64
14.10001,77.28001,2017,3,7,3.26,0.01077,39.06,94.45,32.64,13.95,13.95,37.03,22.62,29.65,2.77,4.11,5.11,7.54,0.98,0.77,9.57
14.10001,77.28001,2017,3,8,6.18,0.012033,46.68,94.47,31.14,15.67,15.68,35.32,21.99,28.47,2.22,3.58,4.01,7.01,0.39,0.18,9.22
14.10001,77.28001,2017,3,9,0,0.010068,37.87,94.42,30.57,12.53,12.54,36.67,21.61,29.02,2.7,3.78,4.03,6.2,0.53,0.36,9
14.10001,77.28001,2017,3,10,0,0.009365,37.04,94.49,30.23,11.87,11.87,36.19,20.26,28.17,2.91,4.28,4.31,7.28,1.02,0.61,8.93
14.10001,77.28001,2017,3,11,0,0.009399,38.06,94.66,30.16,11.88,11.89,35.55,19.96,27.8,2.65,3.93,4.18,6.72,1.48,0.86,8.76
14.10001,77.28001,2017,3,12,0,0.007426,32.49,94.72,29.27,8.18,8.19,35.42,17.96,26.51,2.53,3.77,4.81,7.08,0.46,0.35,8.23
14.10001,77.28001,2017,3,13,0.03,0.00781,31.84,94.71,30.69,8.87,8.89,36.59,18.24,27.7,1.83,2.96,3.23,6.15,0.1,0.27,8.8
14.10001,77.28001,2017,3,14,0.11,0.011976,46.43,94.73,31.91,15.78,15.78,35.39,21.29,28.53,2.7,3.74,5.49,7.23,0.43,0.24,9.68
14.10001,77.28001,2017,3,15,4.29,0.012433,47.75,94.79,30.9,16.46,16.46,34.52,23.23,28.7,3.79,5.24,4.98,7.49,3.77,2.39,10.07
14.10001,77.28001,2017,3,16,0.97,0.013067,54.87,94.81,29.71,17.29,17.29,32.92,22.16,27.17,2.15,3.43,3.93,5.6,0.48,0.27,10.24
14.10001,77.28001,2017,3,17,0,0.011916,47.35,94.74,30.82,15.77,15.77,35.15,20.86,28.11,2.03,3.2,3.12,5.02,0.55,0.48,9.55
